date,mine_id,month,quarter,day_of_week,planned_production_tpd,actual_production_tpd,total_trucks,available_trucks,active_trucks,total_shovels,available_shovels,active_shovels,truck_availability_pct,shovel_availability_pct,truck_utilization_pct,shovel_utilization_pct,truck_downtime_hours,shovel_downtime_hours,truck_breakdown_events,shovel_breakdown_events,maintenance_delay_hours,haul_distance_km,average_loaded_travel_time_min,average_empty_travel_time_min,average_loading_time_min,average_dumping_time_min,average_cycle_time_min,truck_cycles,queue_delay_min,haulage_delay_hours,operating_hours,effective_operating_hours,overall_utilization_pct,loading_efficiency_pct,haulage_efficiency_pct,blasting_delay_hours,shift_delay_hours,fragmentation_index,weather_disruption_hours,rainfall_mm,temperature_c,soil_moisture_index,ground_condition_index,ore_feed_tonnes,ore_grade_pct,waste_to_ore_ratio
2022-01-31,MINE_05,1,1,Monday,2092.0,2084.0,16,16,13,3,3,2,100.0,100.0,97.6,94.5,0.1,0.3,0,0,0.1,3.91,8.2,6.2,4.6,1.4,24.8,42,4.4,0.5,21.6,21.0,97.3,86.8,90.7,0.0,0.0,80.2,0.3,1.2,26.5,11.3,8.1,9757.418717657907,0.41766831408151667,2.8944205446711067
2022-02-02,MINE_05,2,1,Wednesday,2405.0,906.0,16,14,12,3,2,1,87.5,66.7,89.7,84.1,8.5,4.9,0,0,1.0,3.89,9.1,7.0,4.7,1.8,34.8,25,12.2,0.5,23.9,21.5,89.6,77.6,89.5,0.9,0.0,56.5,0.0,4.5,25.9,15.5,15.5,7825.035730147581,0.44142311315629446,2.508109579261999
2022-02-03,MINE_05,2,1,Thursday,2268.0,1904.0,16,14,13,3,3,2,87.5,100.0,88.2,91.0,13.9,0.1,1,0,1.8,3.56,7.0,6.0,3.1,1.8,21.0,50,3.0,0.3,22.1,21.0,95.0,75.5,90.5,0.0,0.0,83.5,0.0,0.0,26.4,8.8,13.4,12629.954468468679,0.43704079523892014,2.534447308017903
2022-02-04,MINE_05,2,1,Friday,2417.0,1600.0,16,16,14,3,3,2,100.0,100.0,96.3,85.0,0.0,0.0,0,0,0.0,3.45,9.9,5.0,5.8,1.4,26.7,38,4.5,0.2,21.6,19.6,90.8,77.3,85.5,1.9,0.0,65.1,0.0,0.3,24.6,11.4,13.0,8685.319503611428,0.44409970979278335,2.072271194778523
2022-02-05,MINE_05,2,1,Saturday,2112.0,1926.0,16,16,15,3,3,2,100.0,100.0,98.4,97.0,0.7,0.7,0,0,0.1,3.83,10.4,5.4,4.7,2.1,25.6,50,3.1,0.4,22.3,21.9,98.5,77.5,78.0,0.0,0.0,59.8,0.0,0.1,28.1,6.5,15.0,5624.180447628387,0.4521179072720098,2.2583094030813955
2022-02-06,MINE_05,2,1,Sunday,2175.0,1461.0,16,16,15,3,3,2,100.0,100.0,92.8,86.4,0.6,0.6,0,0,0.2,3.84,11.2,7.0,5.4,2.5,30.8,36,4.7,0.5,20.7,20.3,98.2,76.4,80.4,0.0,0.0,73.2,0.0,0.5,25.4,17.3,10.3,10128.289703932991,0.3993849138908915,2.485661743586109
2022-02-08,MINE_05,2,1,Tuesday,2243.0,1586.0,16,13,11,3,3,2,81.2,100.0,84.9,82.8,8.3,0.1,1,0,1.0,4.08,8.7,6.8,3.9,1.8,22.7,41,1.5,0.2,22.5,21.9,97.1,82.2,90.7,0.0,0.0,77.5,0.0,1.0,26.8,9.9,7.3,8893.081209770524,0.43301676971271424,2.394864706046559
2022-02-10,MINE_05,2,1,Thursday,2527.0,1771.0,16,16,15,3,3,2,100.0,100.0,90.2,95.3,0.1,0.2,0,0,0.1,3.99,9.0,5.8,4.4,1.7,25.7,44,4.9,0.2,23.4,21.5,91.9,77.6,78.3,1.7,0.0,69.8,0.0,0.0,27.3,16.1,9.4,9623.827026670402,0.52772445473649,2.521108736004065
2022-02-12,MINE_05,2,1,Saturday,2343.0,932.0,16,16,14,3,2,1,100.0,66.7,92.3,77.7,0.3,4.6,0,0,0.6,4.22,9.2,6.7,3.7,1.8,39.2,28,17.8,0.6,21.4,20.2,94.4,88.1,73.7,0.0,0.0,78.4,0.0,3.0,24.6,5.9,4.5,8299.297120074865,0.4697818893834225,2.5184728941631764
2022-02-14,MINE_05,2,1,Monday,2170.0,852.0,16,16,13,3,2,1,100.0,66.7,73.3,85.4,0.3,3.8,0,0,0.5,3.7,9.9,6.2,4.4,1.7,38.3,29,16.0,0.9,21.5,20.3,94.6,83.7,83.7,0.0,0.0,63.8,0.0,0.1,26.9,8.0,9.6,7769.8067625378735,0.47851978238588344,2.6145875693642067
2022-02-15,MINE_05,2,1,Tuesday,2372.0,1803.0,16,16,14,3,3,2,100.0,100.0,80.7,73.4,0.2,0.3,0,0,0.1,3.74,7.7,6.6,2.9,1.8,22.8,48,3.8,0.6,21.0,19.9,94.7,89.5,82.2,0.8,0.0,92.1,0.0,0.0,27.4,12.3,6.4,8443.636846081872,0.34885387393467976,2.1206647916655674
2022-02-16,MINE_05,2,1,Wednesday,2292.0,1499.0,16,14,13,3,3,2,87.5,100.0,90.9,91.8,17.4,0.2,2,0,1.7,3.74,9.5,5.9,4.8,1.5,23.9,41,2.2,0.2,22.7,20.7,91.2,74.2,96.3,0.0,0.8,61.8,0.0,0.2,27.1,8.9,11.4,9466.40615517987,0.5237556223228125,2.2734514033130617
2022-02-17,MINE_05,2,1,Thursday,2361.0,2409.0,16,14,13,3,3,3,87.5,100.0,86.8,82.9,7.0,0.1,0,0,0.9,3.57,9.1,5.1,5.1,1.5,21.6,46,0.8,0.1,23.0,22.5,97.6,82.5,77.9,0.0,0.0,73.0,0.0,0.2,27.4,10.4,13.9,7575.64667482786,0.4339239271450296,2.4745746543712075
2022-02-19,MINE_05,2,1,Saturday,2363.0,2142.0,16,16,13,3,3,2,100.0,100.0,91.0,96.8,2.1,0.1,0,0,0.5,4.05,8.4,6.3,4.2,2.3,25.5,37,4.3,0.2,21.5,21.2,98.5,87.9,83.2,0.0,0.0,68.6,0.0,0.2,29.8,4.4,1.3,6487.751236352464,0.5334457915942243,2.3650164782967957
2022-02-20,MINE_05,2,1,Sunday,2346.0,1870.0,16,16,14,3,3,2,100.0,100.0,91.8,95.6,0.2,0.3,0,0,0.0,4.03,9.4,5.3,4.8,1.7,24.5,39,3.2,0.3,21.8,20.3,92.9,76.2,93.4,0.0,1.4,71.0,0.0,0.0,26.7,6.4,5.4,16424.317851690997,0.4801126353348744,2.4324416027980154
2022-02-21,MINE_05,2,1,Monday,2203.0,1466.0,16,16,13,3,3,2,100.0,100.0,81.9,85.1,0.3,0.0,0,0,0.0,3.76,9.2,6.4,4.9,1.8,24.9,35,2.6,1.2,21.4,20.9,97.7,82.5,84.8,0.0,0.0,57.1,0.0,4.6,26.1,6.7,6.8,7209.945581678342,0.4407145825065082,2.5163026042288053
2022-02-22,MINE_05,2,1,Tuesday,2263.0,1631.0,16,14,13,3,3,2,87.5,100.0,86.4,100.0,3.5,0.8,0,0,0.7,4.09,9.9,6.8,3.8,2.2,26.9,41,4.1,0.2,21.9,21.3,97.6,77.4,83.2,0.0,0.0,71.8,0.0,0.3,27.4,8.1,8.4,9900.774787089958,0.37934909334868616,2.3455105125298368
2022-02-24,MINE_05,2,1,Thursday,2193.0,1531.0,16,16,15,3,3,2,100.0,100.0,88.4,83.1,0.6,0.2,0,0,0.1,3.67,8.7,6.0,2.7,1.4,21.9,50,3.0,0.2,19.6,19.5,99.2,84.5,78.8,0.0,0.0,89.9,0.0,1.0,29.5,8.1,8.8,6509.930411763298,0.5912440487625452,2.532951144478798
2022-02-26,MINE_05,2,1,Saturday,1898.0,1568.0,16,16,13,3,3,2,100.0,100.0,92.5,82.0,0.2,0.1,0,0,0.8,3.6,10.3,6.4,5.1,1.3,27.0,37,3.8,0.5,23.1,21.5,93.0,74.0,78.8,1.2,0.0,46.7,0.0,0.0,30.0,5.9,12.8,9254.090512996574,0.5158061211216072,2.6032940262290873
2022-02-28,MINE_05,2,1,Monday,2507.0,1654.0,16,14,12,3,3,2,87.5,100.0,92.4,85.3,2.6,0.0,0,0,0.3,4.17,9.8,7.4,4.8,2.3,25.6,38,1.2,0.2,23.0,22.3,96.8,84.3,87.8,0.0,0.5,72.1,0.0,0.0,29.9,10.5,15.7,7595.566785553246,0.5190966130868964,2.507512933579729
2022-03-01,MINE_05,3,1,Tuesday,2251.0,1443.0,16,13,11,3,3,2,81.2,100.0,78.1,89.7,9.2,0.2,1,0,0.9,3.94,6.5,5.1,4.4,2.1,18.7,37,0.6,0.0,21.0,18.7,88.9,80.9,90.3,1.7,0.0,66.9,0.0,0.5,30.5,4.3,3.4,7314.489157330669,0.5716630449038955,2.638642675823369
2022-03-07,MINE_05,3,1,Monday,2269.0,1699.0,16,15,14,3,3,2,93.8,100.0,74.9,93.0,3.3,0.0,0,0,0.4,4.07,7.2,7.4,5.3,1.8,25.3,41,3.6,0.7,22.5,20.7,91.7,80.4,81.7,0.0,1.4,82.7,0.0,0.3,30.4,0.0,8.5,10801.659571906679,0.48395230677658846,2.0599088432243096
2022-03-08,MINE_05,3,1,Tuesday,2192.0,838.0,16,14,13,3,2,1,87.5,66.7,83.9,97.8,6.4,7.8,0,1,1.2,3.85,8.7,7.0,3.7,1.9,35.9,30,14.6,0.5,22.0,19.9,90.6,81.2,82.8,0.0,0.0,86.3,0.0,0.7,29.5,6.4,15.5,11210.144203582926,0.5460095239299975,2.3772901294181104
2022-03-09,MINE_05,3,1,Wednesday,2089.0,1749.0,16,15,15,3,3,2,93.8,100.0,93.2,88.4,5.5,0.2,1,0,0.8,3.84,11.3,7.8,4.8,1.5,30.5,36,5.0,0.4,21.7,20.9,96.4,81.0,90.8,0.0,0.0,65.2,0.2,6.9,28.7,19.5,22.8,9803.011057298418,0.44530588192792553,2.6729633017408543
2022-03-10,MINE_05,3,1,Thursday,2063.0,1718.0,16,16,13,3,3,2,100.0,100.0,84.2,86.6,0.6,0.4,0,0,0.2,4.01,9.7,7.1,4.1,1.7,26.3,36,3.7,0.7,22.8,20.6,90.0,86.1,83.1,1.8,0.0,68.1,0.0,0.2,28.7,10.4,11.8,6841.478971330762,0.5121943404098275,2.3216265053660288
2022-03-12,MINE_05,3,1,Saturday,2139.0,2015.0,16,16,14,3,3,2,100.0,100.0,100.0,88.2,0.3,0.1,0,0,0.1,3.71,9.2,5.4,2.1,2.6,24.5,45,5.2,0.2,22.3,21.4,96.1,86.8,81.2,0.0,0.7,89.4,0.0,2.0,30.3,6.0,8.3,12848.110571518442,0.43697220219564226,2.2944853080311596
2022-03-13,MINE_05,3,1,Sunday,2262.0,1986.0,16,13,12,3,3,2,81.2,100.0,80.0,93.2,11.2,0.2,1,0,1.6,3.89,6.5,6.0,4.1,2.1,19.3,48,0.6,0.1,22.0,21.1,95.9,88.8,94.8,0.0,0.0,91.0,0.0,0.2,32.0,10.1,3.6,7179.504335362211,0.44391528735236385,2.4692434819790674
2022-03-15,MINE_05,3,1,Tuesday,2079.0,1714.0,16,15,14,3,3,2,93.8,100.0,81.6,82.8,6.6,0.2,1,0,0.8,4.28,8.5,8.0,3.2,1.7,24.0,46,2.6,0.2,21.6,21.1,97.4,88.0,86.7,0.0,0.0,93.9,0.0,0.5,31.4,8.1,7.5,11578.420456872718,0.47696255275398625,2.4910333138048157
2022-03-16,MINE_05,3,1,Wednesday,2212.0,1421.0,16,16,13,3,3,2,100.0,100.0,83.8,84.9,0.1,0.1,0,0,0.1,3.9,8.9,6.2,4.8,1.8,25.2,38,3.5,0.1,21.4,19.2,89.6,74.5,83.1,2.1,0.0,60.7,0.0,0.4,31.3,10.1,3.1,10942.892542649826,0.4019205810562163,2.3875577340456484
2022-03-17,MINE_05,3,1,Thursday,2188.0,1152.0,16,16,14,3,2,1,100.0,66.7,81.5,99.6,0.9,3.3,0,0,0.4,3.39,8.2,6.1,4.1,1.3,37.2,32,17.5,0.7,24.0,23.0,95.9,77.8,87.7,0.0,0.0,59.7,0.0,0.4,29.9,12.0,17.4,10308.83567169385,0.4897458533346085,2.863211886857864
2022-03-18,MINE_05,3,1,Friday,2304.0,892.0,16,16,15,3,2,1,100.0,66.7,82.5,83.8,0.8,8.4,0,1,0.9,3.75,7.5,5.9,3.4,1.9,37.3,28,18.7,0.6,23.6,19.5,82.7,86.1,88.8,2.1,0.0,81.4,0.0,0.2,35.1,9.1,8.7,6400.350392400323,0.45446981956091625,2.5517952707207114
2022-03-19,MINE_05,3,1,Saturday,1986.0,1434.0,16,14,13,3,3,2,87.5,100.0,89.0,81.3,10.0,0.5,1,0,1.0,3.71,10.4,6.2,4.3,1.5,26.4,43,4.0,0.2,23.6,20.8,88.2,80.2,83.2,2.0,0.0,78.6,0.0,0.5,30.5,9.1,9.6,9090.60623841751,0.36231168630067867,2.313920543737123
2022-03-20,MINE_05,3,1,Sunday,2278.0,1718.0,16,14,13,3,3,2,87.5,100.0,87.8,98.7,4.4,0.7,0,0,0.4,3.76,7.3,6.3,4.1,2.1,22.6,48,2.8,0.3,22.7,22.2,97.8,75.4,87.0,0.0,0.0,69.3,0.0,0.0,31.9,13.9,9.6,7784.859892428317,0.4464561173872603,2.2065956323735776
2022-03-21,MINE_05,3,1,Monday,2261.0,2767.0,16,14,13,3,3,3,87.5,100.0,81.7,91.3,9.7,0.0,0,0,1.3,3.71,8.7,5.7,4.1,2.2,20.7,48,0.0,0.1,21.7,21.0,96.6,83.9,80.2,0.0,0.0,84.5,0.0,0.6,33.2,10.8,4.0,8337.91630077514,0.4526495124305645,2.5756124283606265
2022-03-24,MINE_05,3,1,Thursday,2202.0,1880.0,16,16,13,3,3,2,100.0,100.0,87.9,96.0,0.6,0.4,0,0,0.2,3.94,7.8,5.7,5.2,1.7,23.7,46,3.3,0.1,22.1,21.9,99.2,73.5,89.6,0.0,0.0,54.8,0.0,0.1,32.3,9.0,13.5,9322.30027904771,0.5185335266701044,2.30918137146502
2022-03-25,MINE_05,3,1,Friday,2136.0,1285.0,16,13,11,3,3,2,81.2,100.0,83.1,78.9,9.7,0.0,1,0,0.6,3.57,7.6,5.4,5.2,1.8,21.9,39,1.9,0.2,21.6,21.0,97.4,70.2,82.7,0.0,0.0,60.2,0.0,3.8,31.0,10.2,13.7,5542.440450572335,0.48731340849115884,2.925020980442655
2022-03-26,MINE_05,3,1,Saturday,2020.0,1660.0,16,16,14,3,3,2,100.0,100.0,91.8,97.4,0.3,0.0,0,0,0.3,3.78,8.3,6.9,3.7,2.4,25.3,46,4.0,0.2,21.6,21.4,99.1,70.3,76.4,0.0,0.0,63.7,0.0,0.1,33.6,6.0,13.0,9090.52173320897,0.5512385012902742,2.580085680807812
2022-03-27,MINE_05,3,1,Sunday,2240.0,1506.0,16,16,14,3,3,2,100.0,100.0,89.5,67.7,1.3,0.5,0,0,0.3,3.84,8.3,5.5,4.5,1.5,25.4,41,5.6,0.3,21.2,19.5,92.1,88.5,75.9,0.0,1.3,74.1,0.0,2.1,30.6,4.4,0.0,9184.258721489496,0.5002335488633666,2.606491514234631
2022-03-28,MINE_05,3,1,Monday,2062.0,1502.0,16,16,14,3,3,2,100.0,100.0,90.4,88.1,0.2,0.1,0,0,0.1,4.44,11.0,6.2,3.0,2.4,27.3,46,4.8,0.2,23.2,22.3,96.0,73.7,91.2,0.0,0.8,80.9,0.0,0.5,35.1,11.3,17.9,6787.378775340973,0.44115966224111536,2.5442345536678954
2022-03-29,MINE_05,3,1,Tuesday,2451.0,2084.0,16,16,15,3,3,2,100.0,100.0,87.8,98.9,0.1,0.2,0,0,0.0,3.86,8.9,6.6,4.7,2.3,27.9,42,5.4,0.2,23.2,21.8,93.9,83.8,84.2,1.3,0.0,71.5,0.0,0.3,33.1,13.5,11.8,6299.626346199714,0.4684177562777919,2.7188110071414924
2022-03-30,MINE_05,3,1,Wednesday,2210.0,1542.0,16,16,14,3,3,2,100.0,100.0,86.2,96.2,0.4,0.4,0,0,0.2,3.52,10.2,5.7,4.7,1.6,26.3,42,4.0,0.3,21.6,21.1,97.4,70.5,75.7,0.0,0.0,53.2,0.3,3.6,32.4,11.7,15.9,10044.092168600639,0.45248487907386625,2.0154273810721337
2022-04-01,MINE_05,4,2,Friday,2417.0,2123.0,16,16,16,3,3,2,100.0,100.0,89.1,94.2,0.5,0.2,0,0,0.2,3.48,8.3,5.0,4.0,1.9,24.0,57,4.8,0.2,23.4,23.2,99.2,84.1,84.6,0.0,0.0,80.3,0.0,0.1,31.1,10.5,0.0,7504.956058557063,0.4984660281902254,2.253843113163767
2022-04-04,MINE_05,4,2,Monday,2405.0,1656.0,16,14,14,3,3,2,87.5,100.0,100.0,98.5,13.4,0.0,1,0,1.0,4.01,9.2,6.5,4.6,1.2,27.3,36,5.8,0.2,20.5,19.7,96.1,74.8,81.8,0.0,0.0,71.8,0.0,0.2,31.7,4.8,9.7,6055.392663805865,0.4749177392144786,2.701324721363226
2022-04-05,MINE_05,4,2,Tuesday,2004.0,2057.0,16,16,15,3,3,3,100.0,100.0,84.6,88.0,0.5,0.4,0,0,0.1,4.23,10.0,7.9,5.4,1.5,26.5,45,1.6,0.6,21.8,21.5,98.4,80.1,88.7,0.0,0.0,68.2,0.0,0.2,33.3,6.0,8.0,8923.820914182843,0.43705674123626037,2.7946131023277325
2022-04-06,MINE_05,4,2,Wednesday,2205.0,966.0,16,14,14,3,2,1,87.5,66.7,91.6,81.6,4.1,5.0,0,0,1.0,3.44,8.8,6.4,5.8,1.8,40.6,27,17.8,0.7,22.2,20.7,93.1,78.6,75.0,0.0,0.0,55.1,0.0,0.5,36.1,3.5,5.9,8208.083168323683,0.47210054701243936,2.247440714724509
2022-04-07,MINE_05,4,2,Thursday,1839.0,1714.0,16,16,14,3,2,2,100.0,66.7,91.5,85.9,0.3,5.4,0,1,1.1,3.95,9.9,6.3,4.9,1.7,27.3,40,4.5,0.3,21.2,19.8,93.6,82.6,92.6,0.0,0.0,58.9,0.0,0.3,33.9,7.4,8.6,7378.267530237888,0.4969924577095128,2.13077088675169
2022-04-09,MINE_05,4,2,Saturday,2123.0,1661.0,16,16,13,3,3,2,100.0,100.0,100.0,80.9,0.9,0.5,0,0,0.2,3.54,8.5,4.7,5.4,1.4,22.8,45,2.8,0.2,21.5,21.3,98.8,75.2,88.4,0.0,0.0,60.8,0.0,0.2,34.2,12.3,8.8,6865.256959487779,0.41627433649740325,2.528001477363528
2022-04-10,MINE_05,4,2,Sunday,2127.0,2065.0,16,16,13,3,3,2,100.0,100.0,95.1,87.6,0.7,0.3,0,0,0.5,3.78,7.9,6.8,3.8,1.8,23.9,49,3.6,0.1,24.0,23.7,98.9,86.5,87.2,0.0,0.0,83.1,0.0,0.4,34.4,5.7,1.1,7695.2677912901345,0.4890630029944598,2.5915796037106618
2022-04-16,MINE_05,4,2,Saturday,2233.0,1954.0,16,16,15,3,3,2,100.0,100.0,77.3,80.2,0.4,0.3,0,0,0.1,4.12,9.5,5.3,4.5,2.0,25.9,50,4.5,0.5,23.5,23.2,98.8,83.7,85.9,0.0,0.0,80.9,0.0,0.1,37.5,7.9,3.0,6871.068753753955,0.3847999508156507,2.5239735953957503
2022-04-19,MINE_05,4,2,Tuesday,2380.0,1778.0,16,16,14,3,3,2,100.0,100.0,85.5,93.9,1.4,0.2,0,0,0.2,3.76,7.9,6.7,5.8,1.5,25.3,50,3.5,0.4,24.0,23.7,98.8,81.8,83.9,0.0,0.0,54.6,0.0,0.3,33.8,11.3,11.4,6878.78046932497,0.5324339449767895,2.482571304771233
2022-04-20,MINE_05,4,2,Wednesday,2234.0,2178.0,16,16,14,3,3,3,100.0,100.0,73.9,76.9,0.1,0.2,0,0,0.2,3.67,9.5,6.8,3.5,1.2,23.4,46,2.3,0.2,21.8,21.6,99.2,86.1,96.2,0.0,0.0,79.4,0.0,2.8,36.6,14.7,20.1,7720.669166401263,0.5006224656964596,2.1241261102386715
2022-04-21,MINE_05,4,2,Thursday,2194.0,810.0,16,16,15,3,2,1,100.0,66.7,88.8,85.3,1.9,3.2,0,0,1.3,4.51,12.6,10.3,4.9,2.2,47.4,24,17.4,0.9,23.2,19.8,85.4,82.4,78.3,1.7,0.3,72.3,0.1,7.9,33.6,5.0,14.5,10257.374331875337,0.5612380880632,2.419495092143308
2022-04-23,MINE_05,4,2,Saturday,2274.0,748.0,16,14,12,3,2,1,87.5,66.7,88.2,83.7,11.6,4.9,1,0,2.1,4.28,12.1,7.6,5.4,1.7,41.6,18,14.7,0.6,21.4,19.3,90.2,76.2,83.8,0.0,0.0,58.4,0.1,8.5,33.3,10.5,13.2,8443.296684314528,0.41021471691635264,2.4493169137623005
2022-04-26,MINE_05,4,2,Tuesday,2422.0,2310.0,16,16,13,3,3,3,100.0,100.0,85.7,86.5,0.8,0.1,0,0,0.3,3.8,9.5,7.1,5.4,1.3,23.2,48,0.0,0.3,23.2,22.9,98.9,76.7,84.7,0.0,0.0,69.6,0.0,1.2,34.6,8.4,7.4,8404.918735450627,0.5339673661889064,2.3848490796574935
2022-04-27,MINE_05,4,2,Wednesday,2348.0,1997.0,16,16,13,3,3,2,100.0,100.0,88.9,86.8,1.0,0.1,0,0,0.6,3.84,9.9,6.1,3.2,1.8,23.3,51,2.3,0.5,24.0,22.8,94.9,75.4,84.4,0.8,0.0,84.1,0.0,0.4,34.6,7.8,19.7,11911.943009686178,0.5230954246002483,2.1107494345813955
2022-04-29,MINE_05,4,2,Friday,2134.0,1632.0,16,16,15,3,3,2,100.0,100.0,91.6,97.7,0.1,0.0,0,0,0.0,3.7,9.3,6.6,4.2,1.9,26.7,39,4.6,0.3,19.8,19.7,99.4,78.9,96.2,0.0,0.0,51.8,0.0,1.2,35.6,11.1,14.7,9415.574429783435,0.46160475850756716,2.61144442662509
2022-04-30,MINE_05,4,2,Saturday,2339.0,1265.0,16,16,13,3,3,2,100.0,100.0,82.7,84.6,0.1,0.2,0,0,0.2,3.92,11.0,6.8,4.5,1.6,29.5,35,5.6,0.5,21.6,20.9,96.7,78.9,75.7,0.0,0.0,69.2,0.4,13.9,31.1,8.7,14.8,9440.77244667297,0.45091213668598124,2.6676496162777354
2022-05-01,MINE_05,5,2,Sunday,1954.0,810.0,16,16,13,3,2,1,100.0,66.7,81.6,82.0,0.3,5.4,0,1,0.7,3.45,7.8,5.9,4.7,1.7,35.9,24,15.8,0.8,21.1,18.6,87.9,75.9,82.1,0.0,1.1,57.2,0.0,0.0,35.1,11.1,4.4,6114.936603941827,0.4119444879970491,2.335568207821237
2022-05-02,MINE_05,5,2,Monday,2190.0,691.0,16,16,15,3,2,1,100.0,66.7,84.0,91.1,0.2,2.3,0,0,0.7,4.0,10.6,6.6,3.5,2.6,43.0,22,19.7,0.8,18.0,17.0,94.9,81.2,76.5,0.0,0.0,74.3,0.0,0.3,34.1,13.6,13.8,8255.07040675264,0.397607987729264,2.457302798334074
2022-05-06,MINE_05,5,2,Friday,2146.0,1749.0,16,16,15,3,2,2,100.0,66.7,90.6,88.1,0.5,3.1,0,0,1.3,3.24,6.9,5.4,5.8,1.6,24.1,46,4.4,0.2,21.9,19.9,90.9,78.8,86.8,0.0,1.0,51.3,0.0,0.6,33.9,11.6,5.3,5911.240689459052,0.43030963353298446,2.395114811658931
2022-05-07,MINE_05,5,2,Saturday,2314.0,2162.0,16,16,16,3,3,3,100.0,100.0,85.1,85.5,1.2,0.1,0,0,0.1,4.03,14.0,8.8,5.7,1.6,31.8,39,1.8,0.2,22.6,21.6,95.6,79.0,90.4,0.0,0.0,62.4,0.8,17.7,32.5,18.7,28.3,10856.57410088621,0.4025598607718385,2.3970586666720797
2022-05-08,MINE_05,5,2,Sunday,2371.0,1808.0,16,16,15,3,3,2,100.0,100.0,92.7,86.6,0.7,0.1,0,0,0.2,3.88,7.9,6.3,4.4,1.3,26.8,47,6.9,0.2,22.7,22.5,99.2,76.7,90.6,0.0,0.0,61.0,0.0,0.2,34.5,16.6,10.0,8153.691336534281,0.559392257701485,2.5931302970814873
2022-05-09,MINE_05,5,2,Monday,2220.0,1444.0,16,16,15,3,3,2,100.0,100.0,78.7,85.5,0.1,0.4,0,0,0.3,3.48,9.9,7.1,5.3,1.1,29.1,40,5.7,0.4,21.2,20.8,98.1,81.5,80.7,0.0,0.0,65.9,0.1,8.6,33.9,20.4,14.5,8094.537660300951,0.3890146653242093,2.5979609103515595
2022-05-10,MINE_05,5,2,Tuesday,2315.0,1717.0,16,16,15,3,3,2,100.0,100.0,91.8,88.4,0.4,0.4,0,0,0.2,4.12,9.2,7.0,4.8,1.6,28.9,42,6.3,0.5,22.2,21.2,95.4,81.5,86.9,0.5,0.0,63.7,0.1,10.4,34.0,14.3,11.2,7502.547674865587,0.4798167723998363,2.7094513675476417
2022-05-11,MINE_05,5,2,Wednesday,2165.0,1992.0,16,16,15,3,3,2,100.0,100.0,95.0,83.7,2.1,0.1,0,0,0.4,3.66,8.4,6.0,3.9,1.4,25.7,54,6.0,0.6,23.8,23.3,98.1,87.7,86.6,0.0,0.0,79.3,0.0,0.1,32.7,20.8,14.6,10589.36596462794,0.49559130308268184,2.7052829239646856
2022-05-12,MINE_05,5,2,Thursday,2235.0,1497.0,16,16,15,3,3,2,100.0,100.0,98.7,92.7,0.1,0.3,0,0,0.1,4.09,10.5,7.9,4.4,1.8,28.5,43,3.9,0.5,21.6,21.3,98.7,73.7,73.8,0.0,0.0,55.3,0.0,0.5,35.1,21.8,20.4,5608.370169237701,0.49128997886113845,2.4601359013158315
2022-05-13,MINE_05,5,2,Friday,1908.0,1157.0,16,16,14,3,2,1,100.0,66.7,89.1,100.0,0.2,4.8,0,0,0.4,3.3,8.0,6.1,5.1,2.2,37.9,30,16.4,0.5,22.0,20.9,94.9,85.0,78.4,0.0,0.0,76.8,0.0,0.6,33.9,16.5,14.2,7041.933780410735,0.496118394675945,3.0629180071826916
2022-05-14,MINE_05,5,2,Saturday,2137.0,949.0,16,16,14,3,2,1,100.0,66.7,88.1,84.5,0.4,2.5,0,0,0.8,3.49,8.0,6.6,4.9,1.7,36.4,34,15.2,1.0,23.0,21.9,95.4,89.1,84.2,0.0,0.0,70.6,0.0,0.0,32.7,26.1,19.6,7411.58498331399,0.5236795385637332,2.8044875115258865
2022-05-15,MINE_05,5,2,Sunday,2289.0,1017.0,16,16,14,3,2,1,100.0,66.7,91.8,87.5,0.0,6.9,0,1,0.9,3.57,10.0,6.9,5.7,2.3,42.1,27,17.2,0.9,23.3,21.4,91.7,81.1,76.2,0.0,0.0,74.9,0.2,0.3,34.2,22.2,20.9,11127.198267750555,0.4471018021699842,2.3628691326583855
2022-05-18,MINE_05,5,2,Wednesday,2118.0,1145.0,16,16,15,3,3,2,100.0,100.0,84.7,89.3,0.1,1.0,0,0,0.2,3.78,11.2,6.8,6.0,0.9,31.1,35,6.2,0.5,20.0,18.6,93.4,69.3,72.6,0.0,0.0,46.1,0.9,23.9,32.9,28.9,16.9,9167.902898645434,0.47644280661696276,2.5198168772785747
2022-05-20,MINE_05,5,2,Friday,2003.0,782.0,16,16,15,3,2,1,100.0,66.7,82.1,93.2,0.5,2.4,0,0,0.2,3.86,12.5,6.8,5.9,1.4,45.9,27,19.4,0.7,21.9,21.1,96.3,70.9,75.5,0.0,0.0,68.4,0.1,0.1,34.9,25.6,22.8,6333.387695284869,0.4554816378908859,2.097334454110724
2022-05-21,MINE_05,5,2,Saturday,2355.0,1122.0,16,16,15,3,3,2,100.0,100.0,75.7,89.0,0.4,0.2,0,0,0.1,3.86,13.3,7.5,5.0,2.0,34.8,34,6.9,0.5,20.6,19.1,92.6,79.7,88.9,0.0,0.0,83.8,1.2,26.4,33.0,25.5,23.7,7196.496124784177,0.5432664286227611,2.4999486465255205
